Tournament,Stage,Match Type,Match Name,Map,Team A,Team A Score,Team A Attacker Score,Team A Defender Score,Team A Overtime Score,Team B,Team B Score,Team B Attacker Score,Team B Defender Score,Team B Overtime Score,Duration
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAS,Lower Round 3,Australs vs Kaos Latin Gamers,Split,Australs,13,10,3,,Kaos Latin Gamers,2,0,2,,
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAS,Upper Final,9z Team vs KRÜ Esports,Icebox,9z Team,5,1,4,,KRÜ Esports,13,2,11,,
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAS,Upper Final,9z Team vs KRÜ Esports,Bind,9z Team,3,3,0,,KRÜ Esports,13,4,9,,
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAS,Lower Final,Australs vs 9z Team,Split,Australs,7,5,2,,9z Team,13,6,7,,
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAS,Lower Final,Australs vs 9z Team,Bind,Australs,13,5,8,,9z Team,10,3,7,,
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAS,Lower Final,Australs vs 9z Team,Icebox,Australs,13,7,6,,9z Team,8,3,5,,
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAN,Upper Quarterfinals,INFINITY vs E-Xolos LAZER,Haven,INFINITY,13,10,3,,E-Xolos LAZER,4,2,2,,
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAN,Upper Quarterfinals,Akave Esports vs Border Monsters,Bind,Akave Esports,13,10,3,,Border Monsters,2,0,2,,
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAN,Upper Quarterfinals,Pass Gaming vs Reven Esports,Bind,Pass Gaming,13,7,6,,Reven Esports,9,4,5,,
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAN,Upper Quarterfinals,Ryze Gaming vs Six Karma,Haven,Ryze Gaming,0,0,0,,Six Karma,13,1,12,,
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAN,Lower Round 1,E-Xolos LAZER vs Border Monsters,Breeze,E-Xolos LAZER,13,7,6,,Border Monsters,6,1,5,,
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAN,Lower Round 1,E-Xolos LAZER vs Border Monsters,Haven,E-Xolos LAZER,11,8,3,,Border Monsters,13,9,4,,
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAN,Lower Round 1,E-Xolos LAZER vs Border Monsters,Bind,E-Xolos LAZER,13,7,6,,Border Monsters,9,4,5,,
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAN,Lower Round 1,Reven Esports vs Ryze Gaming,Bind,Reven Esports,6,6,0,,Ryze Gaming,13,7,6,,
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAN,Lower Round 1,Reven Esports vs Ryze Gaming,Split,Reven Esports,9,6,3,,Ryze Gaming,13,7,6,,
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAN,Upper Semifinals,INFINITY vs Akave Esports,Bind,INFINITY,14,4,8,2,Akave Esports,12,4,8,0,
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAN,Upper Semifinals,INFINITY vs Akave Esports,Icebox,INFINITY,14,7,5,2,Akave Esports,12,7,5,0,
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAN,Upper Semifinals,Pass Gaming vs Six Karma,Bind,Pass Gaming,7,4,3,,Six Karma,13,5,8,,
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAN,Upper Semifinals,Pass Gaming vs Six Karma,Haven,Pass Gaming,7,6,1,,Six Karma,13,7,6,,
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAN,Lower Round 2,Akave Esports vs E-Xolos LAZER,Icebox,Akave Esports,4,2,2,,E-Xolos LAZER,13,3,10,,33:47
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAN,Lower Round 2,Akave Esports vs E-Xolos LAZER,Bind,Akave Esports,8,3,5,,E-Xolos LAZER,13,4,9,,40:06
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAN,Lower Round 2,Pass Gaming vs Ryze Gaming,Bind,Pass Gaming,1,1,0,,Ryze Gaming,13,2,11,,
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAN,Lower Round 2,Pass Gaming vs Ryze Gaming,Haven,Pass Gaming,14,8,4,2,Ryze Gaming,16,8,4,4,
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAN,Lower Round 3,E-Xolos LAZER vs Ryze Gaming,Breeze,E-Xolos LAZER,13,6,7,,Ryze Gaming,7,1,6,,
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAN,Lower Round 3,E-Xolos LAZER vs Ryze Gaming,Bind,E-Xolos LAZER,13,8,5,,Ryze Gaming,11,7,4,,
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAN,Upper Final,INFINITY vs Six Karma,Ascent,INFINITY,11,7,4,,Six Karma,13,8,5,,
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAN,Upper Final,INFINITY vs Six Karma,Haven,INFINITY,6,5,1,,Six Karma,13,6,7,,
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAN,Lower Final,INFINITY vs E-Xolos LAZER,Icebox,INFINITY,13,8,5,,E-Xolos LAZER,6,2,4,,
Champions Tour LATAM Stage 3: Challengers 1,Main Event: LAN,Lower Final,INFINITY vs E-Xolos LAZER,Split,INFINITY,13,9,4,,E-Xolos LAZER,6,3,3,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,Team Vikings vs Bonde da Loli Careca,Bind,Team Vikings,13,10,3,,Bonde da Loli Careca,2,0,2,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,Team Vikings vs Bonde da Loli Careca,Ascent,Team Vikings,13,12,1,,Bonde da Loli Careca,0,0,0,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,não temos um plano vs KG Network,Split,não temos um plano,1,1,0,,KG Network,13,2,11,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,não temos um plano vs KG Network,Ascent,não temos um plano,8,6,2,,KG Network,13,7,6,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,NOORG2.0 vs FavelaW,Breeze,NOORG2.0,13,10,3,,FavelaW,2,0,2,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,NOORG2.0 vs FavelaW,Bind,NOORG2.0,13,8,5,,FavelaW,7,3,4,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,Extenzy Gaming vs Projetinho do Ginilson,Ascent,Extenzy Gaming,13,6,7,,Projetinho do Ginilson,10,4,6,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,Extenzy Gaming vs Projetinho do Ginilson,Bind,Extenzy Gaming,13,8,5,,Projetinho do Ginilson,5,1,4,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,FURIA vs blackhat esports,Bind,FURIA,13,10,3,,blackhat esports,2,0,2,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,FURIA vs blackhat esports,Ascent,FURIA,13,7,6,,blackhat esports,10,5,5,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,Keyd Stars vs Bingueiros,Haven,Keyd Stars,13,10,3,,Bingueiros,5,3,2,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,Keyd Stars vs Bingueiros,Bind,Keyd Stars,13,10,3,,Bingueiros,2,0,2,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,SLICK vs UNKTEC,Haven,SLICK,13,6,6,1,UNKTEC,15,6,6,3,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,SLICK vs UNKTEC,Icebox,SLICK,13,10,3,,UNKTEC,2,0,2,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,SLICK vs UNKTEC,Bind,SLICK,13,7,6,,UNKTEC,7,2,5,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,Jaguares Esports vs BearClaw Gaming,Breeze,Jaguares Esports,13,11,2,,BearClaw Gaming,1,0,1,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,Jaguares Esports vs BearClaw Gaming,Haven,Jaguares Esports,13,11,2,,BearClaw Gaming,1,0,1,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,Sharks Esports vs mato30,Icebox,Sharks Esports,13,5,8,,mato30,10,3,7,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,Sharks Esports vs mato30,Bind,Sharks Esports,13,9,4,,mato30,7,4,3,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,Team Godzilla vs Botafogo eSports,Ascent,Team Godzilla,14,7,5,2,Botafogo eSports,12,7,5,0,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,Team Godzilla vs Botafogo eSports,Breeze,Team Godzilla,13,9,4,,Botafogo eSports,6,3,3,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,INGAMING Esports vs RevoadaVLR,Bind,INGAMING Esports,13,11,2,,RevoadaVLR,4,3,1,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,INGAMING Esports vs RevoadaVLR,Split,INGAMING Esports,13,9,4,,RevoadaVLR,6,3,3,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,TERROR.NET vs Odin&Amigos,Ascent,TERROR.NET,13,8,5,,Odin&Amigos,7,3,4,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,TERROR.NET vs Odin&Amigos,Split,TERROR.NET,13,12,1,,Odin&Amigos,0,0,0,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,Gamelanders Blue vs BRAVOS GAMING,Ascent,Gamelanders Blue,13,10,3,,BRAVOS GAMING,3,1,2,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,Gamelanders Blue vs BRAVOS GAMING,Bind,Gamelanders Blue,13,8,5,,BRAVOS GAMING,6,2,4,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,Fakezin de cria vs Barulhentos,Breeze,Fakezin de cria,13,7,6,,Barulhentos,6,1,5,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,Fakezin de cria vs Barulhentos,Ascent,Fakezin de cria,4,2,2,,Barulhentos,13,3,10,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,Fakezin de cria vs Barulhentos,Split,Fakezin de cria,13,8,5,,Barulhentos,6,2,4,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,Liberty vs Jujutsu,Bind,Liberty,13,9,4,,Jujutsu,4,1,3,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,Liberty vs Jujutsu,Icebox,Liberty,13,11,2,,Jujutsu,4,3,1,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,Rise Gaming vs QQQ,Haven,Rise Gaming,13,10,3,,QQQ,4,2,2,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 32,Rise Gaming vs QQQ,Bind,Rise Gaming,13,5,8,,QQQ,10,3,7,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 16,Team Vikings vs KG Network,Haven,Team Vikings,13,11,2,,KG Network,7,6,1,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 16,Team Vikings vs KG Network,Ascent,Team Vikings,13,11,2,,KG Network,2,1,1,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 16,Liberty vs Rise Gaming,Ascent,Liberty,7,7,0,,Rise Gaming,13,8,5,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 16,Liberty vs Rise Gaming,Icebox,Liberty,13,7,6,,Rise Gaming,9,4,5,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 16,Liberty vs Rise Gaming,Split,Liberty,13,7,6,,Rise Gaming,6,1,5,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 16,NOORG2.0 vs Extenzy Gaming,Bind,NOORG2.0,13,7,6,,Extenzy Gaming,8,3,5,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 16,NOORG2.0 vs Extenzy Gaming,Split,NOORG2.0,13,5,8,,Extenzy Gaming,10,3,7,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 16,FURIA vs Keyd Stars,Icebox,FURIA,11,6,5,,Keyd Stars,13,7,6,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 16,FURIA vs Keyd Stars,Bind,FURIA,16,7,5,4,Keyd Stars,14,7,5,2,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 16,FURIA vs Keyd Stars,Split,FURIA,13,8,5,,Keyd Stars,7,3,4,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 16,INGAMING Esports vs TERROR.NET,Bind,INGAMING Esports,7,3,4,,TERROR.NET,13,4,9,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 16,INGAMING Esports vs TERROR.NET,Haven,INGAMING Esports,7,3,4,,TERROR.NET,13,4,9,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 16,Gamelanders Blue vs Fakezin de cria,Bind,Gamelanders Blue,13,8,5,,Fakezin de cria,8,4,4,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 16,Gamelanders Blue vs Fakezin de cria,Icebox,Gamelanders Blue,13,9,4,,Fakezin de cria,3,0,3,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 16,Sharks Esports vs Team Godzilla,Haven,Sharks Esports,13,9,4,,Team Godzilla,6,3,3,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 16,Sharks Esports vs Team Godzilla,Ascent,Sharks Esports,13,9,4,,Team Godzilla,3,0,3,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 16,SLICK vs Jaguares Esports,Haven,SLICK,13,10,3,,Jaguares Esports,6,4,2,,
Champions Tour Brazil Stage 3: Challengers 1,Open Qualifier,Round of 16,SLICK vs Jaguares Esports,Split,SLICK,13,8,5,,Jaguares Esports,6,2,4,,
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Opening (A),Team Vikings vs Stars Horizon,Haven,Team Vikings,13,7,6,,Stars Horizon,9,4,5,,
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Opening (A),FURIA vs SLICK,Bind,FURIA,13,10,3,,SLICK,4,2,2,,
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Opening (B),Sharks Esports vs NOORG2.0,Icebox,Sharks Esports,13,7,6,,NOORG2.0,10,5,5,,
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Opening (B),Gamelanders Blue vs Liberty,Icebox,Gamelanders Blue,13,9,4,,Liberty,6,3,3,,
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Elimination (A),Stars Horizon vs SLICK,Haven,Stars Horizon,8,6,2,,SLICK,13,7,6,,42:26
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Elimination (A),Stars Horizon vs SLICK,Bind,Stars Horizon,2,2,0,,SLICK,13,3,10,,33:51
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Elimination (B),Liberty vs NOORG2.0,Bind,Liberty,13,10,3,,NOORG2.0,6,4,2,,
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Elimination (B),Liberty vs NOORG2.0,Breeze,Liberty,14,4,8,2,NOORG2.0,16,4,8,4,
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Elimination (B),Liberty vs NOORG2.0,Icebox,Liberty,7,5,2,,NOORG2.0,13,6,7,,
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Winner's (A),Team Vikings vs FURIA,Bind,Team Vikings,13,7,6,,FURIA,10,5,5,,49:52
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Winner's (A),Team Vikings vs FURIA,Haven,Team Vikings,10,7,3,,FURIA,13,8,5,,46:22
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Winner's (A),Team Vikings vs FURIA,Icebox,Team Vikings,13,8,5,,FURIA,5,1,4,,41:52
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Winner's (B),Sharks Esports vs Gamelanders Blue,Bind,Sharks Esports,7,6,1,,Gamelanders Blue,13,7,6,,57:11
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Winner's (B),Sharks Esports vs Gamelanders Blue,Ascent,Sharks Esports,13,10,3,,Gamelanders Blue,2,0,2,,38:26
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Winner's (B),Sharks Esports vs Gamelanders Blue,Icebox,Sharks Esports,6,3,3,,Gamelanders Blue,13,4,9,,42:22
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Decider (A),FURIA vs SLICK,Bind,FURIA,13,3,10,,SLICK,10,1,9,,45:25
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Decider (A),FURIA vs SLICK,Haven,FURIA,14,7,5,2,SLICK,12,7,5,0,54:12
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Decider (B),Sharks Esports vs NOORG2.0,Ascent,Sharks Esports,17,4,8,5,NOORG2.0,15,4,8,3,1:20:22
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Decider (B),Sharks Esports vs NOORG2.0,Bind,Sharks Esports,8,7,1,,NOORG2.0,13,8,5,,48:24
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Decider (B),Sharks Esports vs NOORG2.0,Icebox,Sharks Esports,13,7,6,,NOORG2.0,7,2,5,,54:48
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,YFP Gaming vs Neo Culture Technology,Icebox,YFP Gaming,13,11,2,,Neo Culture Technology,1,0,1,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,YFP Gaming vs Neo Culture Technology,Bind,YFP Gaming,9,2,7,,Neo Culture Technology,13,3,10,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,YFP Gaming vs Neo Culture Technology,Split,YFP Gaming,13,10,3,,Neo Culture Technology,2,0,2,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,Evil Geniuses vs Sewercats,Ascent,Evil Geniuses,13,8,5,,Sewercats,9,5,4,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,Evil Geniuses vs Sewercats,Bind,Evil Geniuses,13,9,4,,Sewercats,3,0,3,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,Sum 2 Prove vs Bewds Retirement Home,Bind,Sum 2 Prove,6,4,2,,Bewds Retirement Home,13,5,8,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,Sum 2 Prove vs Bewds Retirement Home,Split,Sum 2 Prove,6,4,2,,Bewds Retirement Home,13,5,8,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,Soniqs vs Stealth,Haven,Soniqs,13,8,5,,Stealth,6,2,4,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,Soniqs vs Stealth,Ascent,Soniqs,13,10,3,,Stealth,2,0,2,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,Down Two Earth vs Silent Lurkers,Breeze,Down Two Earth,13,9,4,,Silent Lurkers,5,2,3,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,Down Two Earth vs Silent Lurkers,Split,Down Two Earth,13,10,3,,Silent Lurkers,2,0,2,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,Renegades vs Aggie Gaming at UC,Bind,Renegades,13,10,3,,Aggie Gaming at UC,9,7,2,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,Renegades vs Aggie Gaming at UC,Haven,Renegades,13,7,6,,Aggie Gaming at UC,8,3,5,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,XSET vs Buffalo,Icebox,XSET,13,11,2,,Buffalo,1,0,1,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,XSET vs Buffalo,Split,XSET,13,9,4,,Buffalo,3,0,3,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,ex-Recon 5 vs TradeLikePros,Ascent,ex-Recon 5,8,5,3,,TradeLikePros,13,6,7,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,ex-Recon 5 vs TradeLikePros,Split,ex-Recon 5,14,9,3,2,TradeLikePros,12,9,3,0,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,ex-Recon 5 vs TradeLikePros,Icebox,ex-Recon 5,10,6,4,,TradeLikePros,13,7,6,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,OOKERS vs Project 1,Haven,OOKERS,13,6,7,,Project 1,8,2,6,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,OOKERS vs Project 1,Bind,OOKERS,13,10,3,,Project 1,2,0,2,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,Insight vs Hyped Esports,Split,Insight,13,10,3,,Hyped Esports,2,0,2,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,Insight vs Hyped Esports,Breeze,Insight,13,4,9,,Hyped Esports,8,0,8,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,FaZe Clan vs MeowMeow,Ascent,FaZe Clan,13,9,4,,MeowMeow,5,2,3,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,FaZe Clan vs MeowMeow,Split,FaZe Clan,13,10,3,,MeowMeow,2,0,2,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,OG4Z vs Frail Males,Bind,OG4Z,4,4,0,,Frail Males,13,5,8,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,OG4Z vs Frail Males,Ascent,OG4Z,5,3,2,,Frail Males,13,4,9,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,DarkZero Esports vs Night Raid,Icebox,DarkZero Esports,13,7,6,,Night Raid,8,3,5,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,DarkZero Esports vs Night Raid,TBD,DarkZero Esports,0,0,0,,Night Raid,0,0,0,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,CoT vs Radiants With Attitude,Ascent,CoT,13,6,7,,Radiants With Attitude,9,3,6,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,CoT vs Radiants With Attitude,Bind,CoT,14,9,3,2,Radiants With Attitude,12,9,3,0,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,Envy vs Carnos Arks,Bind,Envy,13,10,3,,Carnos Arks,2,0,2,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,Envy vs Carnos Arks,Icebox,Envy,13,11,2,,Carnos Arks,1,0,1,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,Carpe Noctem vs Merry Men,Ascent,Carpe Noctem,13,11,2,,Merry Men,2,1,1,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,Carpe Noctem vs Merry Men,Icebox,Carpe Noctem,13,11,2,,Merry Men,1,0,1,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,Brimstone Gaming vs  Sway eSports,Haven,Brimstone Gaming,13,9,4,, Sway eSports,6,3,3,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,Brimstone Gaming vs  Sway eSports,Bind,Brimstone Gaming,13,9,4,, Sway eSports,3,0,3,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,Squirtle Squad vs Reborn,Ascent,Squirtle Squad,13,9,4,,Reborn,3,0,3,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,Squirtle Squad vs Reborn,Icebox,Squirtle Squad,13,10,3,,Reborn,3,1,2,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,T1 vs Dark Matter Purple,Icebox,T1,13,8,5,,Dark Matter Purple,5,1,4,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,T1 vs Dark Matter Purple,Bind,T1,13,11,2,,Dark Matter Purple,1,0,1,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,O.O.D.A Loopers vs Akuma Esports Black,Icebox,O.O.D.A Loopers,13,7,6,,Akuma Esports Black,5,0,5,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,O.O.D.A Loopers vs Akuma Esports Black,Split,O.O.D.A Loopers,13,7,6,,Akuma Esports Black,8,3,5,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,Ghost Gaming vs God Given,Ascent,Ghost Gaming,13,8,5,,God Given,4,0,4,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,Ghost Gaming vs God Given,Haven,Ghost Gaming,13,10,3,,God Given,2,0,2,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,Zero MarksMen vs Apes Together Strong,Bind,Zero MarksMen,13,7,6,,Apes Together Strong,7,2,5,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,Zero MarksMen vs Apes Together Strong,Icebox,Zero MarksMen,13,11,2,,Apes Together Strong,1,0,1,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,100 Thieves vs Team Volted,Breeze,100 Thieves,13,11,2,,Team Volted,1,0,1,,
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 128,100 Thieves vs Team Volted,Icebox,100 Thieves,13,6,7,,Team Volted,7,1,6,,
